id,name,surname,city,street,street_number,postal_code
152997844,Lusia,Narkiewicz,Błonie,Esse Stefanii,1185,11-212
26904058,Wera,Świerczewska,Mikołajki,Dąbska,983,62-539
8169016,Iga,Kotowicz,Żagań,Jagiełły Władysława,1053,76-074
13998618,Bolesław,Milski,Zabrze,Pustelnia,1212,25-511
419793682,Zenobiusz,Szczawiński,Pruszcz Gdański,Park Park,383,79-505
80494028,Edyta,Chełmicka,Łasin,Morcinka Gustawa,1298,77-146
20261853,Horacy,Karaś,Sopot,Lotnicza,197,71-513
59786525,Izrael,Markiewicz,Jastrzębie-Zdrój,Rydlówka,1145,58-944
8483517,Dawid,Ostrowski,Pruchnik,Folwarczna,802,40-294
39968360,Artem,Imieliński,Kazimierz Dolny,Gorzyńska,1208,47-186
121513804,Polonia,Opasińska,Cieszyn,Na Zrębie,884,38-340
270376528,Natalia,Grabarz,Solec Kujawski,Wittiga Edwarda,503,65-964
383043321,Gustawa,Waglewska,Kobyłka,Nidziańska,24,98-076
7880357,Bogumił,Sulej,Żabno,Habeli Adama,774,74-481
30692570,Marta,Tomankiewicz,Jastrzębie Zdrój,Ptaszyckiego Tadeusza,1077,20-734
123360648,Patryk,Maśliński,Terespol,Smocza,718,75-012
37968225,Franciszek,Mackiewicz,Proszowice,Białobrzeska,1048,64-555
36198706,Maksym,Bielecki,Dąbrowa Górnicza,Wadowska,864,04-802
405520680,Kasia,Wodzyńska,Dynów,Opiala Zdzisława,442,47-869
67588896,Damian,Partyka,Śrem,Turgieniewa Iwana,733,06-994
40109565,Alina,Smolarek,Płoty,Podkomorska,791,71-235
70992881,Renata,Sytek,Oborniki,Prosta,1184,56-105
304751440,Stefan,Boguski,Uniejów,Uprawna,1254,89-057
426306575,Basia,Marcinkowska,Pruszcz Gdański,Święcickiego Heliodora,1185,25-974
46772697,Julia,Kołodziejska,Ruciane-Nida,Nad Krzesinką,529,78-839
54489831,Gniewomir,Łuczak,Sompolno,Zegadłowicza Emila,1197,52-003
55670778,Natan,Otyś,Kożuchów,Świętej Trójcy,87,21-822
106297895,Brunon,Siudek,Dąbrowa Górnicza,Godlewskiego Emila,172,82-707
494122839,Bolesława,Siudek,Radziejów,Dębnicki Rynek,834,94-068
62128276,Bianka,Grzesiak,Wiązów,Opatkowicka,604,93-686
251773273,Leonard,Sieradzan,Puławy,Urszulki,1200,23-119
52169895,Odetta,Bielicka,Inowrocław,Łomnicka,478,72-938
211920439,Wojciech,Smolar,Zabrze,Przebindowskiego Zdzisława,746,75-376
91185313,Manuel,Smoliński,Wilamowice,Tarninowa,25,62-153
131953052,Witold,Filipowicz,Miastko,Fałęcki Rynek,41,90-743
3406431,Bernarda,Waniek,Zawiercie,Lentza Stanisława,1260,48-574
455559999,Wioletta,Kamieńska,Konstantynów Łódzki,Staromostowa,626,99-972
25301323,Elwira,Marcinkiewicz,Kobyłka,Wyzwolenia,14,37-630
60368350,Łucjan,Burzyński,Wiązów,Jordanowska,768,50-183
99547247,Bianka,Pańczyk,Twardogóra,Pawia,123,68-104
518080045,Honorat,Uryga,Jaworzyna Śląska,Wyżynna,640,27-244
390493262,Władysława,Strzyżewska,Kock,Radziwiłłowska,259,14-590
529237950,Kornelia,Kozubowska,Baranów Sandomierski,Nad Serafą,491,11-174
44446097,Agnieszka,Czyszek,Pabianice,Srebrna,158,33-192
4099279,Olgierd,Kurtyka,Urzędów,Wyzwolenia,1079,43-434
79136527,Darzybór,Kaczor,Sławno,Wichrowa,844,57-465
333753159,Bolesława,Mackaewicz,Suwałki,Juranda,33,29-705
514578565,Liwia,Jarczyńska,Nieszawa,Przemyska,1211,21-674
236409134,Konstancja,Borawska,Piława Górna,Nad Łężynką,414,55-625
38381039,Zygfryda,Świnarska,Ciężkowice,Stoczniowców,682,91-180
75736681,Iwonka,Platajs,Gryfów Śląski,Sułowska,264,63-960
284581477,Dorota,Teodorowicz,Jarocin,Urszulki,465,12-311
387733060,Dobiesława,Sieradzki,Władysławowo,Źródlana,1055,49-520
462555426,Celina,Rymkiewicz,Legionowo,Na Mostkach,23,00-526
16950919,Renata,Teodorowicz,Suchań,Witkiewicza /Witkacego/ Stanisława Ignacego,1215,26-509
415408920,Paula,Markiewicz,Żerków,Ubeliny,1326,88-088
15950051,Kleofas,Mederski,Garwolin,Racławicka,1240,51-797
14896468,Czesława,Opasińska,Jarosław,Szpakowa,1354,79-243
126208616,Manuela,Domachowska,Prusice,Stelmachów,321,42-177
258226931,Radomiła,Kaznowska,Puck,Żaglowa,594,74-392
34101345,Lidka,Słodkowska,Trzebinia,Przy Kuźni,183,62-168
34846901,Gerwazy,Grochowiak,Wąchock,Kozienicka,202,73-750
506495762,Anastazja,Lemańska,Nasielsk,Głazowa,433,12-246
430099,Lubomir,Narzymski,Żary,Sucha,875,94-351
68474354,Gabriel,Pardecki,Drawsko Pomorskie,Gwieździsta,1311,34-272
457883935,Kunegunda,Kaczmarek,Nowy Wiśnicz,Tomkowicza Stanisława,192,02-700
46856551,Zuzanna,Wilkoszewska,Skawina,Zamkowa,182,84-721
90138719,Aldona,Samsonowicz,Knurów,Junacka,280,95-948
61311644,Maryla,Szczepanowska,Książ Wielkopolski,Świebodzicka,1307,62-453
110963904,Robert,Wójcicki,Świnoujście,Małka Zbigniewa,909,68-082
202952671,Olek,Pawlicki,Pogorzela,Ku Dębinie,1023,99-371
114581559,Hipolita,Szczepanowska,Mordy,Osikowa,961,39-576
543913580,Bożenna,Kaczorowska,Lidzbark,Morozewicza Józefa,817,44-966
292188598,Roksana,Jarmakowska,Jaworzyna Śląska,Srebrna,727,01-811
283997621,Danka,Kijowska,Szamocin,Borowinowa,232,97-484
291518331,Paweł,Borowski,Wieleń,Kluzeka Piotra,896,11-701
124318455,Darzybór,Hejmo,Darłowo,Górska,203,29-212
215055484,Bartek,Kossowski,Bobowa,Małe Garbary,337,70-582
2982441,Cezariusz,Rafalski,Kępice,Mielżyńskiego Seweryna,131,42-232
153235815,Teresa,Raniszewska,Jędrzejów,Królówka,1141,51-996
129782600,Gabriel,Gogolewski,Jeziorany,Kosmowskiej Ireny,1076,18-979
66485513,Henrieta,Waniek,Luboń,Ostrobramska,93,22-370
141358365,Iwon,Zagumny,Nowe Miasteczko,Nefrytowa,970,31-437
215026031,Borys,Zielonko,Wielichowo,Bohuszewiczówny Marii,1277,02-101
31166783,Włodzimierz,Bagiński,Świebodzin,Podgórki Tynieckie,408,11-818
285708646,Natasza,Nowacka,Szepietowo,Biernata Z Lublina,465,59-714
119226032,Danka,Kaznowska,Świecie,Drawska,755,44-543
40952328,Krystyna,Gryga,Nisko,Laudańska,145,21-453
31243006,Bożenna,Bakuła,Wągrowiec,Malawskiego Artura,409,84-181
15943519,Wacław,Gutowski,Świdnik,Osinowa,1172,21-875
62037644,Konrad,Buczyński,Kobyłka,Szparagowa,1373,12-561
80297472,Juliusz,Jankowski,Pobiedziska,Strzeleckiego Pawła Edmunda,371,15-173
651046367,Radomiła,Dzielska,Łazy,Gwiaździsta,773,62-988
545333270,Bona,Śliwa,Borek Wielkopolski,Kramowa,472,00-158
90033150,Nela,Andrzejewska,Świeradów-Zdrój,Rybaki,1182,87-899
185472141,Magda,Tomaszewska,Sławno,Krauthofera Jakuba,301,01-519
23494142,Lena,Regulska,Rawicz,Jarochowskiego Kazimierza,598,10-754
20280198,Marietta,Malczewska,Ińsko,Jeziorko,109,72-189
453349490,Amelia,Krawczyk,Sławków,Burzyńskiego Zbigniewa,503,79-550
48964085,Filipina,Gancarczyk,Drezdenko,Przytoczna,902,70-203
110073907,Mela,Podsiadło,Gogolin,Sarnie Uroczysko,891,76-020
365084375,Albert,Kowal,Końskie,Brzozowskiego Stanisława,971,11-432
18881994,Maciek,Mączyński,Wałcz,Korwetowa,321,60-229
499696679,Celestyna,Halicka,Murowana Goślina,Obrońców Krzyża,185,61-680
219445829,Waldek,Maciejowski,Oborniki,Kamieniarska,1381,33-349
304729688,Grzymisława,Kowalska,Złotów,Muszyńska,9,98-239
235827489,Apoloniusz,Bończak,Będzin,Nikifora,1007,93-242
56331575,Mariusz,Witczak,Kraśnik,Guliwera,563,97-853
187512905,Adolf,Pilarz,Pieniężno,Trzemeszeńska,1214,39-419
463510547,Eustachy,Szojda,Łomża,Królówka,150,16-509
44484629,Irka,Wielowieyska,Reszel,Zakamycze,294,81-139
199673539,Marylka,Łagowska,Trzebnica,Glinik,894,64-112
87993985,Jurek,Kuźniar,Lębork,Sas-Zubrzyckiego Jana,810,35-070
257521021,Sylwester,Betliński,Jastrzębie Zdrój,Koźmińska,1162,43-418
518441579,Balbina,Gogolewska,Wolbrom,Powstańców,914,44-880
297837726,Iwonka,Redyk,Nowe Miasto Lubawskie,Łupowska,311,42-798
21306600,Pankracy,Korwin-Szymanowski,Serock,Poturalskiego Władysława,926,82-928
67764808,Feliks,Wróblewski,Warka,Odległa,179,32-941
102905546,Kostek,Suwart,Kętrzyn,Bruśnicka,109,31-676
596898350,Hiacynta,Krupska,Grójec,Wielichowska,265,24-687
5528547,Klementyna,Kaczorowska,Luboń,Prząśniczki,952,78-839
38456312,Pamela,Matlak,Międzylesie,Lednicka,422,68-628
369984040,Magdalena,Wielowieyska,Krasnystaw,Juraszów,414,47-867
72708393,Waldemar,Witczak,Mieszkowice,Tymienieckiego Kazimierza,1138,33-908
1630185,Konrad,Sulej,Krynica Morska,Fabijańskich Erazma I Stanisława,36,10-228
138968651,Danka,Biernacka,Krobia,Łacina,569,03-061
4986076,Przemysław,Śliwa,Miłosław,Glinno,331,19-635
413328336,Paula,Firląg,Gryfice,Skałeczna,1020,52-869
70158784,Mirosław,Trzciński,Myślibórz,Mikołowska,135,99-100
12168117,Hiacynta,Bojanowska,Jaraczewo,Kartuska,974,98-202
142059273,Gaweł,Jurczyk,Sucha Beskidzka,Forteczna,872,47-800
373580501,Franciszka,Dobiecka,Susz,Bielańska,295,60-251
4305739,Judyta,Gałecka,Górzno,Gruszkowa,661,87-825
6109460,Klaudiusz,Niewiarowski,Sianów,Na Szaniec,228,45-280
510347,Waldemar,Moraczewski,Gołdap,Majowa,735,65-760
6847231,Cezariusz,Purcelewski,Puszczykowo,Wandy Kopiec,963,35-424
297202867,Teofil,Koszewski,Parczew,Kusocińskiego Janusza,258,39-411
3276905,Zbigniew,Kaczorowska,Szczecinek,Halicka,877,27-305
506387461,Dioniza,Kwiatkowska,Sobótka,Gubińska,174,11-485
463002173,Andrzej,Duchnowski,Gniezno,Sochaczewska,1052,32-740
169376934,Sława,Orłowska,Gostyń,Danuty,1079,69-735
143782392,Lubomir,Musiał,Bodzentyn,Barańskiego Piotra,696,99-244
415842487,Leona,Kaczorowska,Prabuty,Waniliowa,997,31-793
22724993,Oliwier,Gondz,Nowe,Zakliki Z Mydlinik,1046,14-178
359277408,Nina,Kaczorowska,Sędziszów Małopolski,Łukowiec,604,47-131
32520604,Marcin,Michnik,Oleśnica,Oliwska,39,84-122
355750392,Eustachy,Błaszczykowski,Bytom,Harcerska,1207,43-185
38912670,Wacław,Glinka,Śmigiel,Kotowskiego Floriana,1383,00-514
199642346,Maja,Waligórska,Poznań,Zagłoby Jana Onufrego,112,22-768
516519924,Ligia,Leja,Opole,Rędzina,467,63-615
40036421,Józefa,Rymkiewicz,Gliwice,Gęsia,691,85-867
38887519,Laura,Firląg,Dobrodzień,Trawniki,479,83-663
422302575,Martyna,Krzyżanowska,Grudziądz,Skoczylasa Władysława,1005,35-255
20655125,Eleonora,Narzymska,Miłakowo,Folwarczna,971,64-491
253033850,Jerzy,Krupiński,Iława,Tuwima Juliana,740,33-988
81195249,Grzymisława,Kaznowska,Radymno,Jaśkowiaka Franciszka,1002,62-051
11506015,Maryna,Pilarz,Kietrz,Amazonek,1188,66-297
639375,Cezariusz,Bizoń,Kolno,Budrysów,846,79-645
309956407,Iwa,Firląg,Warka,Roosevelta Franklina,534,86-128
29728744,Nika,Tomankiewicz,Nowogród Bobrzański,Domeyki Ignacego,196,86-512
383164253,Kazimiera,Nowakowska,Zawiercie,Wergiliusza,151,92-885
274167433,Amadeusz,Żaliński,Tuliszków,Drożyska,64,36-528
227805162,Hipolita,Bareja,Podkowa Leśna,Goetla Walerego,229,42-540
399692827,Henrieta,Zatorska,Krynica Morska,Rodzinna,639,11-702
500058514,Rachela,Topolska,Dukla,Poniedziałkowy Dół,733,52-065
94391714,Justyna,Wisowaty,Dynów,Koźlarska,971,79-535
249931787,Stanisława,Białek,Pniewy,Krauthofera Jakuba,502,03-449
36594481,Pelagiusz,Kossowski,Sędziszów,Obrońców Modlina,1165,35-566
264976739,Kasia,Mazur,Bieżuń,Felczaka Wacława,1005,84-586
228427572,Wanda,Rusek,Rzepin,Modlińska,205,15-321
158734666,Filipina,Woźniak,Lubliniec,Droga Nad Białuchą,866,57-882
131667345,Franciszka,Czech,Rzgów,Krawiecka,1264,29-380
111898937,Ambroży,Świerczyński,Kobyłka,Biesiadna,561,60-799
102829833,Mieczysław,Gadowski,Pyrzyce,Polanicka,467,43-264
180061599,Longin,Stajer,Piotrków Trybunalski,Grodnicka,1237,80-656
62193275,Alberta,Podgórska,Sępólno Krajeńskie,Grudziądzka,856,09-541
50415645,Fabiana,Reszke,Zbąszyń,Jaspisowa,316,20-035
551145664,Kasia,Palowicz,Żary,Pańska,958,47-525
520605502,Mirosław,Gawkowski,Mońki,Porzecze,697,06-884
159073269,Amanda,Wiesiołowska,Poniatowa,Siarczana,410,51-001
387537196,Łukasz,Lipski,Żmigród,Ziarkowa,664,36-661
286570205,Boguchwała,Rataj,Kętrzyn,Fedrusa,860,80-255
342547089,Konstanty,Romanowicz,Ropczyce,Niezłomnych,96,23-047
24265037,Edward,Frankowski,Wołów,Wieżowa,621,53-234
85003696,Beata,Smulikowska,Łabiszyn,Krauthofera Jakuba,1063,69-242
56396122,Ernesta,Redyk,Drezdenko,Nad Potokiem,966,08-101
75755238,Radziwił,Ryndak,Człopa,Rybitwy,290,73-827
451506915,Edyta,Niemojowska,Kłobuck,Forsycjowa,341,08-111
239758639,Fryderyk,Maćkowiak,Starogard Gdański,Ptaszyckiego Tadeusza,241,93-844
457666516,Bożysław,Czachor,Kazimierza Wielka,Szafirowa,14,42-063
229592954,Kunegunda,Galewicz,Olsztynek,Sławkowska,867,65-764
79292113,Jagoda,Redlicka,Głubczyce,Strzałowa,1283,96-315
133071307,Marcel,Karwowski,Prabuty,Grajewska,72,79-175
19932756,Justyna,Sopoćko,Stoczek Łukowski,Różyczkowa,659,10-254
4128787,Amanda,Dunajewska,Żnin,Kajty Franciszka,1387,37-059
29771259,Rózia,Arciszewska,Mieszkowice,Mogiłki,951,41-857
34889902,Wanda,Jakimowicz,Sokółka,Powały Z Taczewa,326,07-534
160077221,Maryna,Wojnowska,Nałęczów,Świętego Jacka,411,56-786
105066113,Aniela,Zagumny,Sierpc,Spadochronowa,1129,62-843
39600427,Józef,Walczak,Dynów,Myśliborska,100,94-180
17564723,Ilona,Butkiewicz,Biała Piska,Szybowcowa,1108,76-357
453947215,Karol,Jerzmanowski,Chmielnik,Sośnicka,86,90-305
33067726,Gabriela,Świnarska,Nowogród Bobrzański,Maćka Z Bogdańca,453,11-429
568463881,Radosława,Rybicka,Tychy,Kwiatkowskiego Eugeniusza,1203,63-068
572114840,Jerzy,Jabłonowski,Wolbrom,Ciekowiec,1149,76-033
106854276,Lucjan,Larek,Szczuczyn,Ślósarczyka Leona,1335,18-592
161826889,Anna,Rudnicka,Miłosław,Plebańska,1071,74-579
161208902,Ziemowit,Regulski,Trzebiatów,Owsiana,704,77-332
115064420,Tola,Ramotowska,Brodnica,Bandtkiego Jerzego Samuela,744,61-306
84206645,Kajetan,Gosiewski,Jastarnia,Na Wiankach,705,46-672
127280075,Lidia,Szafarz,Ustka,Skalica,120,39-658
53024533,Wera,Zaremba,Górzno,Nowogrodzka,649,06-082
30905094,Basia,Wolska,Muszyna,Normandzka,74,94-241
4752953,Jonasz,Gajda,Chęciny,Syrokomli Władysława,501,00-683
428584006,Kazimiera,Badowska,Suchedniów,Jaraczewska,17,44-471
16479699,Nadzieja,Rataj,Wieruszów,Hajduczka,44,34-119
157382375,Amanda,Pięta,Barcin,Krysiewicza Bolesława,799,43-736
129350462,Bronisława,Gawlik,Margonin,Nadbrzeżna,631,56-193
236102322,Olga,Komornicka,Skierniewice,Świętowidzka,686,06-501
512701219,Iza,Piwarska,Zabłudów,Albertyńska,147,93-595
221718250,Sobiesław,Krudowski,Zawichost,Czempińska,876,18-071
37891098,Jagoda,Gałczyńska,Kowalewo Pomorskie,Mieczykowa,39,98-115
6618289,Teofil,Marcinkiewicz,Sieraków,Sucharskiego Henryka,1373,53-648
198464046,Gienek,Szwedowski,Nowe Brzesko,Legionów Piłsudskiego Józefa,1020,19-718
478820292,Jędrek,Sochacki,Sanok,Borecka,650,71-159
58757361,Patryk,Staszewski,Dziwnów,Krzesiny,1224,35-220
32902839,Jonasz,Turczyński,Włoszczowa,Mała,1256,56-027
26262858,Ludmiła,Słowakiewicz,Tuczno,Na Grabinach,72,83-924
27869872,Berta,Grocholska,Polanów,Młynowa,642,75-884
10526097,Ludwik,Piwarski,Warsaw,Zakopiańska,899,28-928
13545860,Wincent,Sulej,Łęczna,Leśna,27,04-449
2475741,Filipina,Dąbrowska,Orzysz,Andrusikiewicza Jana Kantego,247,95-234
132601391,Damian,Zatorski,Staszów,Dworkowa,914,57-412
39229328,Berta,Szojda,Augustów,Soboniowicka,1032,94-651
535295787,Ilona,Łazarczyk,Opole Lubelskie,Margaretkowa,306,60-857
30532884,Ignacy,Nowacki,Leśnica,Wybieg,532,00-997
80894219,Janek,Pietrzak,Mieroszów,Jaglarzów Michała I Stanisława,286,23-604
330749987,Tamara,Dobiecka,Radzionków,Ślazowa,1239,40-399
203084404,Kleofas,Łomnicki,Stronie Śląskie,Przybyszewskiego Stanisława,863,51-837
3524753,Leopold,Waśkowicz,Gniew,Hangarowa,419,08-820
89040246,Romualda,Szczawińska,Brusy,Perłowska,1260,36-536
25513176,Łucjan,Mackiewicz,Oleszyce,Szkunerowa,694,80-973
8521015,Łucjan,Błach,Milanówek,Strumyk,232,06-913
67791995,Mela,Błachowska,Łochów,Latwisa Stanisława,166,72-268
128885910,Różanna,Łańcucka,Sosnowiec,Człuchowska,1019,62-870
34938122,Jacenty,Gajda,Grodków,Ukośna,238,18-099
427319248,Cezaria,Waszkiewicz,Bychawa,Poligonowa,310,57-737
203923880,Jarek,Mioduszewski,Niemodlin,Wądół,183,64-679
42886969,Waldek,Różycki,Jedlicze,Żeromskiego Stefana,636,02-083
6973911,Ernest,Krupiński,Miasteczko Śląskie,Borowa,720,69-076
547929984,Romualda,Żurawicka,Kamieńsk,Melisowa,547,99-003
97810908,Wincenty,Krauze,Karlino,Witkowicka,76,55-775
99396777,Michał,Jagiełło,Kobyłka,Kraszewskiego Józefa Ignacego,333,92-146
175806809,Blanka,Kasprowicz,Kępno,Bożego Ciała,647,19-041
304607943,Przemysława,Kotecka,Prusice,Janczarskiego Czesława,1308,44-294
211380549,Ariela,Weryszko,Lidzbark Warmiński,Turkusowa,1030,91-740
8546515,Marzena,Jabłońska,Otwock,Niwy,1267,06-480
152500961,Zofia,Romanowicz,Jordanów,Orląt Lwowskich,856,53-999
102472920,Dobrawa,Sikora,Sosnowiec,Lotnicza,1052,47-059
263417610,Maryla,Krawczyk,Staszów,Borowa,581,73-384
127030169,Bernadeta,Krajewska,Piwniczna-Zdrój,Popielidów,90,25-954
297438030,Ludwik,Maculewicz,Żukowo,Gorczyczewskiego Jana,791,57-221
21636852,Hugo,Zawiślak,Szadek,Strzałowa,68,97-281
60476994,Sędzimir,Raczyński,Kuźnia Raciborska,Ptaszkowska,158,78-988
412603135,Przemysława,Moskal,Lesko,Piekarska,324,16-335
64650406,Celestyn,Chlebowski,Szczawnica,Widok,1278,84-604
27719207,Dariusz,Rubinowicz,Oleszyce,Mały Rynek,640,57-504
371207166,Celestyn,Kowalski,Koprzywnica,Starowolska,147,81-051
210758684,Lubomir,Szojda,Kalety,Na Zjeździe,360,15-788
109400082,Alfred,Roguski,Marki,Pod Skałą,1261,17-142
83227124,Kołodziej,Drzewiecki,Złoty Stok,Szamocińska,996,55-239
86508231,Malwina,Arciszewska,Aleksandrów Kujawski,Rycerska,941,33-447
152864298,Wawrzyn,Wolski,Sieradz,Żołnierzy Lenino,88,52-105
129722492,Polina,Paszkiewicz,Karpacz,Zygmunta Starego,124,07-232
58997681,Nadzieja,Paradowska,Stawiszyn,Zarzyckiego Wiesława,1049,69-028
20723541,Alfreda,Szojda,Czchów,Langiewicza Mariana,976,57-463
201274994,Renarda,Wałach,Barlinek,Estery,460,68-487
103940735,Genowefa,Lutostańska,Maszewo,Zamglona,752,50-058
38178407,Wyszomir,Reszke,Skawina,Buczka Karola,1262,58-490
8220795,Marlena,Zagumny,Słupca,Powstańców Warszawy,1036,42-948
10020791,Dionizy,Siudek,Odolanów,Otwocka,599,61-786
23378168,Rudolf,Gondz,Gliwice,Dobiegniewska,626,86-010
27086015,Kasandra,Kołłątaj,Słupca,Obornicka,1012,26-847
565461503,Iwonka,Bakuła,Szczecin,Plażowa,672,99-694
15915053,Robert,Kubicz,Pieniężno,Pod Pomnikiem,108,21-669
133221946,Wawrzyn,Fornalski,Złotów,Kopy Andrzeja,271,88-097
60840969,Tamara,Wieczorkowska,Gołańcz,Zamglona,85,66-627
59299084,Łucjan,Drzewiecki,Węgorzyno,Zawielgusie,1152,67-158
273003065,Laura,Korwin-Szymanowska,Kartuzy,Przeworska,72,49-352
69622007,Hipolita,Pietrzak,Dobiegniew,Otwocka,1272,25-207
335738210,Ilza,Krasuska,Zalewo,Kolonijna,337,63-956
5966037,Izolda,Czachowska,Czarna Białostocka,Jana Xxiii,788,05-749
20323027,Żaneta,Szczutowska,Sieraków,Świętowidzka,1321,33-439
233838984,Ludwik,Wisowaty,Śmigiel,Jeleniowa,788,04-264
22002140,Alfred,Bakuła,Ujście,Tulipanowa,347,03-786
96790046,Teresa,Majdecka,Kałuszyn,Białoborska,225,11-372
24892765,Ada,Wruk,Lubawka,Rymanowska,1019,23-715
12235112,Bonifacy,Czech,Kalisz,Józefitów,519,08-943
26784255,Wawrzyn,Dziadosz,Gąbin,Staszowska,784,90-991
74364174,Stefan,Roszkowski,Wronki,Tyranowskiego Jana Leopolda,348,58-330
25047492,Łucjan,Dobiecki,Dobrodzień,Czarnkowska,52,90-089
146800824,Korneliusz,Iwański,Jędrzejów,Domeyki Ignacego,525,45-271
42560928,Maria,Wolańska,Kraków,Prystora Aleksandra,1322,46-716
334668721,Mirosława,Leja,Tarnobrzeg,Lisa-Kuli Leopolda,614,20-900
369846277,Angelika,Hejmo,Stronie Śląskie,Turowiec,1041,64-431
240160373,Gloria,Narzymska,Bychawa,Kostrzecka,1217,48-913
30960843,Kornel,Dobiecki,Głogów,Samozwaniec Magdaleny,112,61-400
358681591,Adelina,Wiszowaty,Boguszów-Gorce,Ostatnia,773,52-952
152731541,Ambrozja,Drewniowska,Jastrzębie Zdrój,Szafran Heleny,450,58-136
253761169,Jaromił,Dutkiewicz,Działdowo,Bojanowska,322,08-213
46991952,Arek,Wróblewski,Radzymin,Drzewieckiego Stefana,663,79-900
187862757,Polina,Tyszka,Krasnobród,Obrońców Krzyża,835,67-030
395052311,Greta,Surma,Dobra,Laskowa,867,86-604
91667379,Anna,Raniszewska,Chociwel,Jaromińska,830,14-602
557772254,Łucja,Pakosz,Nowogard,Prośnicka,951,35-384
584049046,Tomek,Suchocki,Książ Wielkopolski,Łuczników,1063,09-614
125563091,Kasia,Gosiewska,Starogard Gdański,Górników,892,37-385
160175004,Hanna,Zawiślak,Siedlce,Nad Strugą,1146,15-132
503955995,Filipina,Olechowska,Myślibórz,Ujastek Mogilski,115,44-398
329180963,Marzena,Witczak,Karczew,Mlaskotów,131,91-540
40950186,Leszek,Karwowski,Dobrzany,Perkoza,945,08-474
44825460,Justynka,Zielińska,Nowe Miasto Lubawskie,Południowa,251,60-690
4621145,Rajmund,Tomankiewicz,Czchów,Rydzyńska,1014,97-168
76941174,Elżbieta,Grzesiuk,Poznań,Natansona Władysława,547,90-533
35867132,Radziwił,Nowakowski,Sejny,Bystra,62,02-991
145567501,Natan,Niewiadomski,Pabianice,Osterwy Juliusza,481,72-393
241887197,Polonia,Brodowicz,Zagórz,Bojerowa,1010,76-151
94159799,Waldek,Wierzbowski,Pogorzela,Wlotowa,5,82-003
349070783,Sara,Rafalska,Koło,Leśniewskiego Stanisława,411,68-958
15780575,Honorat,Filipowicz,Radłów,Lentza Stanisława,735,21-108
460159739,Bona,Fornalska,Olecko,Aroniowa,76,03-318
52447893,Sobiesław,Pląskowscy,Czarne,Szczytnicka,1052,65-642
309800126,Kacper,Wiśniewski,Mirsk,Szweykowskiego Zygmunta,847,95-246
417423913,Bolesław,Dębicki,Koło,Grabowskiego Ambrożego,503,53-162
185157946,Dionizy,Jagiełło,Wałbrzych,Podzamcze,329,29-626
139667202,Kleofas,Grzesiuk,Pieniężno,Kluka Jana,1033,18-957
259964583,Ariela,Iwańska,Łęknica,Kawowa,531,51-812
42293919,Oliwier,Kwiatkowski,Oborniki Śląskie,Symfoniczna,48,97-426
251607147,Florian,Butkiewicz,Dąbie,Orna,673,45-131
511747827,Adrian,Chmiel,Jasień,Pod Gwiazdami,1253,00-860
103117148,Kamila,Żukowska,Góra,Markowskiego Mariana,540,79-561
1317966,Iwo,Platajs,Lipsko,Kurcewiczówny Heleny,513,38-517
30687730,Iwa,Urbaniak,Gąbin,Skotarska,150,74-531
224609575,Ofelia,Sieradzki,Sędziszów Małopolski,Knyszyn,559,14-269
452478782,Fatima,Szcześniak,Węgrów,Dubois Stanisława,135,43-672
97133468,Szymon,Onufrowicz,Jedwabne,Familijna,109,08-748
128987693,Gabriel,Jagodziński,Głuchołazy,Pańska,989,58-968
21844795,Krystian,Golka,Trzciel,Rejtana Tadeusza,871,34-581
242957684,Henryka,Michałowska,Starogard Gdański,Łokietkówny Elżbiety,1146,18-780
12733889,Daniel,Muszyński,Nowy Wiśnicz,Stroma,516,87-844
58760365,Agaton,Badowski,Dukla,Gajówka,1158,57-004
516728962,Dagmara,Mąkosza,Pyskowice,Moczydło,606,24-389
226746832,Janina,Kownacka,Łazy,Kasprowicza Jana,926,10-257
424570296,Kunegunda,Słaby,Wolbórz,Objazdowa,708,74-434
87193685,Wiesław,Pilarski,Chojnice,Sytkowska,245,25-838
211350194,Stanisław,Matkowski,Szepietowo,Księżarskiego Feliksa,1002,03-921
287763165,Tadeusz,Świerczewski,Żagań,Lewandowskiego Baltazara,1085,13-363
200201863,Klaudiusz,Gawlik,Nowogród,Supniewskiego Janusza,1225,43-476
66549671,Donata,Jakimowicz,Dobczyce,Ładna,1269,23-017
20506913,Angelika,Muszyńska,Jelenia Góra,Akademicka,912,79-382
479927876,Marcella,Szczutowska,Pyskowice,Rymera Józefa,1162,15-512
71267458,Wojciech,Wiesiołowski,Garwolin,Barańskiego Piotra,912,74-050
77165326,Marek,Maćkowiak,Bytom Odrzański,Pod Janem,87,04-689
83324893,Mira,Dziubińska,Nekla,Kopernickiego Izydora,621,27-918
657460519,Karolina,Umińska,Radymno,Łąkowa,262,66-819
403771471,Aron,Różański,Rejowiec Fabryczny,Przeskok,893,49-750
86814515,Jeremiasz,Marcinkiewicz,Kąty Wrocławskie,Świetlana,65,72-200
31436728,Monika,Śpiewakowska,Tarczyn,Żniniewiczów Janiny I Jana,45,60-239
162189231,Jan,Grabski,Sandomierz,Gombrowicza Witolda,272,79-276
146902555,Wincent,Glinka,Mszczonów,Lekarska,1379,88-245
134402920,Krzysztof,Sytek,Mszana Dolna,Na Budzyniu,1120,01-576
